id,timestamp,temperature,humidity,pressure,device_id
37,2026-03-30 19:40:52.714824,26.81,43.6084,1012.806,ESP32-LettuVault-01
38,2026-03-30 19:40:57.721608,26.8,43.38672,1012.781,ESP32-LettuVault-01
39,2026-03-30 19:41:02.720428,26.86,43.63379,1012.768,ESP32-LettuVault-01
40,2026-03-30 19:41:07.717634,26.84,43.42383,1012.76,ESP32-LettuVault-01
41,2026-03-30 19:41:12.721530,26.82,43.31152,1012.751,ESP32-LettuVault-01
42,2026-03-30 19:41:17.730102,26.84,43.14746,1012.806,ESP32-LettuVault-01
43,2026-03-30 19:41:22.745765,26.81,43.29883,1012.776,ESP32-LettuVault-01
44,2026-03-30 19:41:27.728332,26.81,43.11133,1012.771,ESP32-LettuVault-01
45,2026-03-30 19:41:32.727304,26.76,43.12891,1012.769,ESP32-LettuVault-01
46,2026-03-30 19:41:37.725018,26.76,42.99805,1012.772,ESP32-LettuVault-01
47,2026-03-30 19:41:42.729146,26.74,43.18262,1012.764,ESP32-LettuVault-01
48,2026-03-30 19:41:47.733559,26.77,43.37207,1012.755,ESP32-LettuVault-01
49,2026-03-30 19:41:52.735160,26.77,43.37207,1012.766,ESP32-LettuVault-01
50,2026-03-30 19:41:57.739394,26.75,43.04004,1012.761,ESP32-LettuVault-01
51,2026-03-30 19:42:02.737757,26.74,43.02832,1012.758,ESP32-LettuVault-01
52,2026-03-30 19:42:07.737215,26.75,42.99512,1012.764,ESP32-LettuVault-01
53,2026-03-30 19:42:12.738694,26.78,43.12109,1012.768,ESP32-LettuVault-01
54,2026-03-30 19:42:17.740605,26.79,42.82324,1012.768,ESP32-LettuVault-01
55,2026-03-30 19:42:22.749967,26.75,42.67578,1012.759,ESP32-LettuVault-01
56,2026-03-30 19:42:27.740586,26.72,42.67383,1012.785,ESP32-LettuVault-01
57,2026-03-30 19:42:32.740889,26.77,43.03125,1012.758,ESP32-LettuVault-01
58,2026-03-30 19:42:37.744098,26.8,42.90137,1012.766,ESP32-LettuVault-01
59,2026-03-30 19:42:42.743692,26.79,42.8125,1012.761,ESP32-LettuVault-01
60,2026-03-30 19:42:47.750356,26.77,42.6123,1012.77,ESP32-LettuVault-01
61,2026-03-30 19:42:52.752281,26.77,42.72266,1012.743,ESP32-LettuVault-01
62,2026-03-30 19:42:57.747649,26.79,42.57031,1012.761,ESP32-LettuVault-01
63,2026-03-30 19:43:02.749352,26.8,42.5498,1012.752,ESP32-LettuVault-01
64,2026-03-30 19:43:07.748983,26.81,42.6709,1012.746,ESP32-LettuVault-01
65,2026-03-30 19:43:12.751847,26.81,42.33984,1012.745,ESP32-LettuVault-01
66,2026-03-30 19:43:17.756009,26.79,42.44824,1012.773,ESP32-LettuVault-01
67,2026-03-30 19:43:22.751787,26.76,42.41406,1012.761,ESP32-LettuVault-01
68,2026-03-30 19:43:27.762746,26.78,42.53711,1012.782,ESP32-LettuVault-01
69,2026-03-30 19:43:32.756807,26.8,42.47168,1012.775,ESP32-LettuVault-01
70,2026-03-30 19:43:37.755753,26.8,42.46094,1012.763,ESP32-LettuVault-01
71,2026-03-30 19:43:42.758072,26.79,42.29395,1012.761,ESP32-LettuVault-01
72,2026-03-30 19:43:47.757842,26.79,42.38281,1012.75,ESP32-LettuVault-01
73,2026-03-30 19:43:52.762552,26.79,42.32715,1012.772,ESP32-LettuVault-01
74,2026-03-30 19:43:57.765151,26.78,42.41504,1012.761,ESP32-LettuVault-01
75,2026-03-30 19:44:02.763061,26.76,42.25879,1012.743,ESP32-LettuVault-01
76,2026-03-30 19:44:07.766045,26.77,42.30371,1012.757,ESP32-LettuVault-01
77,2026-03-30 19:44:12.764007,26.76,42.08301,1012.735,ESP32-LettuVault-01
78,2026-03-30 19:44:17.765253,26.76,42.18262,1012.76,ESP32-LettuVault-01
79,2026-03-30 19:44:22.774205,26.75,42.25781,1012.748,ESP32-LettuVault-01
80,2026-03-30 19:44:27.769825,26.74,42.05859,1012.744,ESP32-LettuVault-01
81,2026-03-30 19:44:32.773328,26.75,42.13672,1012.738,ESP32-LettuVault-01
82,2026-03-30 19:44:37.772447,26.74,42.05859,1012.745,ESP32-LettuVault-01
83,2026-03-30 19:44:42.773113,26.76,42.08301,1012.751,ESP32-LettuVault-01
84,2026-03-30 19:44:47.774766,26.77,42.11621,1012.748,ESP32-LettuVault-01
85,2026-03-30 19:44:52.775880,26.72,41.87988,1012.71,ESP32-LettuVault-01
86,2026-03-30 19:44:57.779360,26.67,41.94238,1012.76,ESP32-LettuVault-01
87,2026-03-30 19:45:02.775798,26.7,42.1875,1012.741,ESP32-LettuVault-01
88,2026-03-30 19:45:07.777158,26.64,42.03809,1012.775,ESP32-LettuVault-01
89,2026-03-30 19:45:12.782390,26.61,42.13379,1012.734,ESP32-LettuVault-01
90,2026-03-30 19:45:17.779058,26.61,42.10059,1012.765,ESP32-LettuVault-01
91,2026-03-30 19:45:22.791720,26.6,42.08984,1012.746,ESP32-LettuVault-01
92,2026-03-30 19:45:27.787580,26.59,42.0332,1012.748,ESP32-LettuVault-01
93,2026-03-30 19:45:32.792473,26.64,42.11426,1012.753,ESP32-LettuVault-01
94,2026-03-30 19:45:37.789255,26.67,42.16211,1012.745,ESP32-LettuVault-01
95,2026-03-30 19:45:42.786752,26.62,41.93652,1012.762,ESP32-LettuVault-01
96,2026-03-30 19:45:47.788594,26.62,42.01465,1012.743,ESP32-LettuVault-01
97,2026-03-30 19:45:52.791670,26.62,42.02441,1012.712,ESP32-LettuVault-01
98,2026-03-30 19:45:57.795100,26.61,44.25,1012.726,ESP32-LettuVault-01
99,2026-03-30 19:46:02.793210,26.59,42.31934,1012.746,ESP32-LettuVault-01
100,2026-03-30 19:46:07.791861,26.57,42.4834,1012.703,ESP32-LettuVault-01
101,2026-03-30 19:46:12.795787,26.57,42.51563,1012.698,ESP32-LettuVault-01
102,2026-03-30 19:46:17.795812,26.59,42.49707,1012.707,ESP32-LettuVault-01
103,2026-03-30 19:46:22.794087,26.59,42.375,1012.704,ESP32-LettuVault-01
104,2026-03-30 19:46:27.798854,26.58,42.47363,1012.704,ESP32-LettuVault-01
105,2026-03-30 19:46:32.801315,26.48,41.99023,1012.686,ESP32-LettuVault-01
106,2026-03-30 19:46:37.805887,26.5,42.46582,1012.686,ESP32-LettuVault-01
107,2026-03-30 19:46:42.799106,26.39,42.33496,1012.687,ESP32-LettuVault-01
108,2026-03-30 19:46:47.799503,26.34,42.49512,1012.723,ESP32-LettuVault-01
109,2026-03-30 19:46:52.807683,26.33,42.58105,1012.703,ESP32-LettuVault-01
110,2026-03-30 19:46:57.805333,26.29,42.22461,1012.713,ESP32-LettuVault-01
111,2026-03-30 19:47:02.823013,26.25,42.62891,1012.698,ESP32-LettuVault-01
112,2026-03-30 19:47:07.807299,26.28,42.97363,1012.701,ESP32-LettuVault-01
113,2026-03-30 19:47:12.806432,26.25,42.55273,1012.717,ESP32-LettuVault-01
114,2026-03-30 19:47:17.811230,26.17,42.59961,1012.741,ESP32-LettuVault-01
115,2026-03-30 19:47:22.810265,26.15,42.6748,1012.692,ESP32-LettuVault-01
116,2026-03-30 19:47:27.811811,26.19,43.04199,1012.722,ESP32-LettuVault-01
117,2026-03-30 19:47:32.811749,26.14,42.89453,1012.696,ESP32-LettuVault-01
118,2026-03-30 19:48:27.293716,26.14,43.87305,1012.688,ESP32-LettuVault-01
119,2026-03-30 19:48:37.283778,26.22,42.95703,1012.681,ESP32-LettuVault-01
120,2026-03-30 19:48:47.287777,26.26,43.16992,1012.666,ESP32-LettuVault-01
121,2026-03-30 19:51:26.780046,26.55,41.34668,1012.632,ESP32-LettuVault-01
122,2026-03-30 19:51:36.778402,26.5,41.26465,1012.615,ESP32-LettuVault-01
123,2026-03-30 19:51:46.780215,26.65,41.42188,1012.634,ESP32-LettuVault-01
124,2026-03-30 19:51:56.780117,26.7,41.39355,1012.624,ESP32-LettuVault-01
125,2026-03-30 19:52:06.781161,26.75,41.28711,1012.613,ESP32-LettuVault-01
126,2026-03-30 19:55:40.399782,25.91,42.96094,1012.619,ESP32-LettuVault-01
127,2026-03-30 19:55:50.395825,26.1,42.34082,1012.615,ESP32-LettuVault-01
128,2026-03-30 19:56:00.399510,26.27,41.94824,1012.63,ESP32-LettuVault-01
129,2026-03-30 19:56:10.396316,26.27,41.08887,1012.614,ESP32-LettuVault-01
130,2026-03-30 19:55:41.847405,17.8,77.53906,1010.398,ESP32-LettuVault-01
131,2026-03-30 19:55:51.768285,17.78,77.68359,1010.419,ESP32-LettuVault-01
132,2026-03-30 19:56:01.771674,17.75,77.79297,1010.439,ESP32-LettuVault-01
133,2026-03-30 19:56:11.781704,17.74,77.89453,1010.393,ESP32-LettuVault-01
134,2026-03-30 19:56:21.774430,17.73,77.96094,1010.463,ESP32-LettuVault-01
135,2026-03-30 19:56:31.774216,17.71,78.00488,1010.444,ESP32-LettuVault-01
136,2026-03-30 19:56:41.787162,17.69,78.01367,1010.458,ESP32-LettuVault-01
137,2026-03-30 19:56:51.780735,17.69,77.97852,1010.475,ESP32-LettuVault-01
138,2026-03-30 19:57:01.776881,17.69,77.93262,1010.485,ESP32-LettuVault-01
139,2026-03-30 19:57:11.783158,17.68,77.86133,1010.43,ESP32-LettuVault-01
140,2026-03-30 19:57:21.779886,17.67,77.79102,1010.471,ESP32-LettuVault-01
141,2026-03-30 19:57:31.787595,17.64,77.69434,1010.451,ESP32-LettuVault-01
142,2026-03-30 19:57:41.779847,17.61,77.58691,1010.455,ESP32-LettuVault-01
143,2026-03-30 19:57:51.810586,17.58,77.4541,1010.457,ESP32-LettuVault-01
144,2026-03-30 19:58:01.785850,17.54,77.29883,1010.481,ESP32-LettuVault-01
145,2026-03-30 19:58:11.783193,17.49,77.14063,1010.497,ESP32-LettuVault-01
146,2026-03-30 19:58:21.787868,17.43,76.93652,1010.486,ESP32-LettuVault-01
147,2026-03-30 19:58:31.790406,17.37,76.71875,1010.461,ESP32-LettuVault-01
148,2026-03-30 19:58:41.788795,17.3,76.48926,1010.435,ESP32-LettuVault-01
149,2026-03-30 19:58:51.790030,17.23,76.22363,1010.434,ESP32-LettuVault-01
150,2026-03-30 19:59:01.794766,17.16,75.91406,1010.524,ESP32-LettuVault-01
151,2026-03-30 19:59:11.806186,17.07,75.57813,1010.536,ESP32-LettuVault-01
152,2026-03-30 19:59:21.795202,16.98,75.20996,1010.483,ESP32-LettuVault-01
153,2026-03-30 19:59:31.808131,16.9,74.82813,1010.479,ESP32-LettuVault-01
154,2026-03-30 19:59:41.801744,16.81,74.44629,1010.489,ESP32-LettuVault-01
155,2026-03-30 19:59:51.804144,16.72,74.06445,1010.516,ESP32-LettuVault-01
156,2026-03-30 20:00:03.302857,16.63,73.64941,1010.544,ESP32-LettuVault-01
157,2026-03-30 20:00:11.803300,16.54,73.2793,1010.495,ESP32-LettuVault-01
158,2026-03-30 20:00:21.805894,16.45,72.91016,1010.515,ESP32-LettuVault-01
159,2026-03-30 20:00:31.811219,16.36,72.51563,1010.458,ESP32-LettuVault-01
160,2026-03-30 20:00:41.809415,16.26,72.16895,1010.51,ESP32-LettuVault-01
161,2026-03-30 20:00:51.812038,16.17,71.77539,1010.549,ESP32-LettuVault-01
162,2026-03-30 20:01:01.810613,16.08,71.46387,1010.524,ESP32-LettuVault-01
163,2026-03-30 20:01:11.813493,15.99,71.11719,1010.536,ESP32-LettuVault-01
164,2026-03-30 20:01:21.813058,15.89,70.78223,1010.54,ESP32-LettuVault-01
165,2026-03-30 20:01:31.820997,15.81,70.44824,1010.527,ESP32-LettuVault-01
166,2026-03-30 20:01:41.821428,15.72,70.1709,1010.496,ESP32-LettuVault-01
167,2026-03-30 20:01:51.822289,15.62,69.86914,1010.492,ESP32-LettuVault-01
168,2026-03-30 20:02:01.823712,15.54,69.57031,1010.509,ESP32-LettuVault-01
169,2026-03-30 20:02:11.825329,15.46,69.31738,1010.516,ESP32-LettuVault-01
170,2026-03-30 20:02:21.821366,15.37,68.99512,1010.517,ESP32-LettuVault-01
171,2026-03-30 20:02:31.829079,15.28,68.77539,1010.496,ESP32-LettuVault-01
172,2026-03-30 20:02:41.830659,15.21,68.53516,1010.49,ESP32-LettuVault-01
173,2026-03-30 20:02:51.830484,15.13,68.31738,1010.477,ESP32-LettuVault-01
174,2026-03-30 20:03:01.834037,15.06,68.12402,1010.517,ESP32-LettuVault-01
175,2026-03-30 20:03:11.840893,14.98,67.88379,1010.52,ESP32-LettuVault-01
176,2026-03-30 20:03:21.829092,14.9,67.74707,1010.505,ESP32-LettuVault-01
177,2026-03-30 20:03:31.831159,14.83,67.51758,1010.486,ESP32-LettuVault-01
178,2026-03-30 20:03:41.833806,14.76,67.37109,1010.534,ESP32-LettuVault-01
179,2026-03-30 20:03:51.836928,14.68,67.22168,1010.486,ESP32-LettuVault-01
180,2026-03-30 20:04:01.839677,14.62,67.0166,1010.522,ESP32-LettuVault-01
181,2026-03-30 20:04:11.839384,14.54,66.85645,1010.482,ESP32-LettuVault-01
182,2026-03-30 20:04:21.840476,14.49,66.73438,1010.506,ESP32-LettuVault-01
183,2026-03-30 20:04:31.843399,14.42,66.5752,1010.487,ESP32-LettuVault-01
184,2026-03-30 20:04:41.843896,14.35,66.40625,1010.467,ESP32-LettuVault-01
185,2026-03-30 20:04:51.843974,14.29,66.29492,1010.481,ESP32-LettuVault-01
186,2026-03-30 20:05:01.844774,14.25,66.17285,1010.492,ESP32-LettuVault-01
187,2026-03-30 20:05:11.848034,14.22,66.14648,1010.5,ESP32-LettuVault-01
188,2026-03-30 20:05:21.852865,14.2,66.16504,1010.511,ESP32-LettuVault-01
189,2026-03-30 20:05:31.853854,14.19,66.24512,1010.506,ESP32-LettuVault-01
190,2026-03-30 20:05:41.853627,14.18,66.31152,1010.501,ESP32-LettuVault-01
191,2026-03-30 20:05:51.851922,14.18,66.38086,1010.504,ESP32-LettuVault-01
192,2026-03-30 20:06:01.859492,14.19,66.48438,1010.479,ESP32-LettuVault-01
193,2026-03-30 20:06:11.859629,14.21,66.55566,1010.513,ESP32-LettuVault-01
194,2026-03-30 20:06:21.874089,14.23,66.62695,1010.501,ESP32-LettuVault-01
195,2026-03-30 20:06:31.858108,14.25,66.70996,1010.47,ESP32-LettuVault-01
196,2026-03-30 20:06:41.860640,14.29,66.81738,1010.506,ESP32-LettuVault-01
197,2026-03-30 20:06:51.863550,14.32,66.94824,1010.461,ESP32-LettuVault-01
198,2026-03-30 20:07:01.867575,14.36,67.09082,1010.469,ESP32-LettuVault-01
199,2026-03-30 20:07:11.874537,14.41,67.24707,1010.511,ESP32-LettuVault-01
200,2026-03-30 20:07:21.872110,14.45,67.41406,1010.54,ESP32-LettuVault-01
201,2026-03-30 20:07:31.867768,14.5,67.5918,1010.506,ESP32-LettuVault-01
202,2026-03-30 20:07:41.906716,14.55,67.7832,1010.488,ESP32-LettuVault-01
203,2026-03-30 20:07:51.872456,14.59,67.98242,1010.501,ESP32-LettuVault-01
204,2026-03-30 20:08:01.870934,14.65,68.16406,1010.53,ESP32-LettuVault-01
205,2026-03-30 20:08:11.877198,14.7,68.33105,1010.493,ESP32-LettuVault-01
206,2026-03-30 20:08:21.874403,14.75,68.49902,1010.563,ESP32-LettuVault-01
207,2026-03-30 20:08:31.875140,14.81,68.67871,1010.494,ESP32-LettuVault-01
208,2026-03-30 20:08:41.880186,14.86,68.84766,1010.503,ESP32-LettuVault-01
209,2026-03-30 20:08:51.887568,14.92,69.08594,1010.521,ESP32-LettuVault-01
210,2026-03-30 20:09:01.880171,14.98,69.27734,1010.518,ESP32-LettuVault-01
211,2026-03-30 20:09:11.884479,15.03,69.37598,1010.54,ESP32-LettuVault-01
212,2026-03-30 20:09:21.888467,15.09,69.5,1010.489,ESP32-LettuVault-01
213,2026-03-30 20:09:31.889294,15.14,69.57715,1010.539,ESP32-LettuVault-01
214,2026-03-30 20:09:41.889299,15.21,69.59668,1010.523,ESP32-LettuVault-01
215,2026-03-30 20:09:51.892750,15.27,69.65234,1010.516,ESP32-LettuVault-01
216,2026-03-30 20:10:01.888755,15.32,69.67383,1010.527,ESP32-LettuVault-01
217,2026-03-30 20:10:11.890431,15.39,69.68359,1010.557,ESP32-LettuVault-01
218,2026-03-30 20:10:21.892138,15.44,69.67969,1010.536,ESP32-LettuVault-01
219,2026-03-30 20:10:31.897663,15.61,72.16406,1010.525,ESP32-LettuVault-01
220,2026-03-30 20:10:41.901170,15.73,73.92383,1010.521,ESP32-LettuVault-01
221,2026-03-30 20:10:51.893828,15.82,74.67969,1010.549,ESP32-LettuVault-01
222,2026-03-30 20:11:01.903529,15.9,75.16211,1010.561,ESP32-LettuVault-01
223,2026-03-30 20:11:11.899105,15.96,75.40137,1010.525,ESP32-LettuVault-01
224,2026-03-30 20:11:21.937156,16.07,75.63867,1010.536,ESP32-LettuVault-01
225,2026-03-30 20:11:31.901913,16.11,75.54102,1010.558,ESP32-LettuVault-01
226,2026-03-30 20:11:41.903875,16.16,75.40039,1010.511,ESP32-LettuVault-01
227,2026-03-30 20:11:51.905849,16.2,75.22559,1010.535,ESP32-LettuVault-01
228,2026-03-30 20:12:01.909799,16.24,75.08398,1010.522,ESP32-LettuVault-01
229,2026-03-30 20:12:11.905605,16.64,79.51074,1010.491,ESP32-LettuVault-01
230,2026-03-30 20:12:21.909324,17.3,82.44238,1010.459,ESP32-LettuVault-01
231,2026-03-30 20:12:31.970216,17.52,82.73438,1010.503,ESP32-LettuVault-01
232,2026-03-30 20:12:41.920158,17.59,83.07031,1010.513,ESP32-LettuVault-01
233,2026-03-30 20:12:51.915442,17.67,83.39258,1010.517,ESP32-LettuVault-01
234,2026-03-30 20:13:01.919636,17.69,83.51172,1010.53,ESP32-LettuVault-01
235,2026-03-30 20:13:11.921343,17.85,83.58594,1010.457,ESP32-LettuVault-01
236,2026-03-30 20:13:21.917854,17.87,83.41895,1010.489,ESP32-LettuVault-01
237,2026-03-30 20:13:31.929976,17.86,83.45215,1010.473,ESP32-LettuVault-01
238,2026-03-30 20:13:41.928982,17.84,83.3916,1010.495,ESP32-LettuVault-01
239,2026-03-30 20:13:51.928503,17.79,83.15234,1010.493,ESP32-LettuVault-01
240,2026-03-30 20:14:01.923862,17.71,82.77246,1010.479,ESP32-LettuVault-01
241,2026-03-30 20:14:11.924846,17.63,82.37793,1010.511,ESP32-LettuVault-01
242,2026-03-30 20:14:21.924255,17.54,81.96094,1010.506,ESP32-LettuVault-01
243,2026-03-30 20:14:31.933680,17.44,81.53125,1010.52,ESP32-LettuVault-01
244,2026-03-30 20:14:41.952080,17.34,81.06641,1010.522,ESP32-LettuVault-01
245,2026-03-30 20:14:51.932512,17.23,80.54395,1010.497,ESP32-LettuVault-01
246,2026-03-30 20:15:01.930830,17.13,79.98633,1010.581,ESP32-LettuVault-01
247,2026-03-30 20:15:11.938578,17.01,79.38184,1010.561,ESP32-LettuVault-01
248,2026-03-30 20:15:21.937248,16.9,78.82324,1010.534,ESP32-LettuVault-01
249,2026-03-30 20:15:31.932936,16.79,78.16406,1010.538,ESP32-LettuVault-01
250,2026-03-30 20:15:41.938406,16.68,77.57324,1010.504,ESP32-LettuVault-01
251,2026-03-30 20:15:51.946170,16.57,76.96875,1010.518,ESP32-LettuVault-01
252,2026-03-30 20:16:01.946833,16.45,76.34473,1010.46,ESP32-LettuVault-01
253,2026-03-30 20:16:11.943519,16.35,75.73145,1010.501,ESP32-LettuVault-01
254,2026-03-30 20:16:21.953044,16.24,75.18555,1010.49,ESP32-LettuVault-01
255,2026-03-30 20:16:31.949262,16.14,74.65527,1010.524,ESP32-LettuVault-01
256,2026-03-30 20:16:41.951456,16.03,74.17871,1010.499,ESP32-LettuVault-01
257,2026-03-30 20:16:51.948112,15.93,73.75098,1010.521,ESP32-LettuVault-01
258,2026-03-30 20:17:01.970585,15.84,73.2998,1010.522,ESP32-LettuVault-01
259,2026-03-30 20:17:11.952999,15.73,72.91602,1010.497,ESP32-LettuVault-01
260,2026-03-30 20:17:21.960097,15.63,72.53418,1010.487,ESP32-LettuVault-01
261,2026-03-30 20:17:31.954047,15.54,72.17676,1010.519,ESP32-LettuVault-01
262,2026-03-30 20:17:41.957315,15.46,71.85547,1010.521,ESP32-LettuVault-01
263,2026-03-30 20:17:51.970390,15.37,71.54395,1010.535,ESP32-LettuVault-01
264,2026-03-30 20:18:01.962830,15.27,71.23047,1010.481,ESP32-LettuVault-01
265,2026-03-30 20:18:11.980500,15.2,70.99121,1010.514,ESP32-LettuVault-01
266,2026-03-30 20:18:21.976352,15.11,70.69238,1010.511,ESP32-LettuVault-01
267,2026-03-30 20:18:31.978934,15.03,70.4043,1010.487,ESP32-LettuVault-01
268,2026-03-30 20:18:41.964248,14.95,70.17676,1010.526,ESP32-LettuVault-01
269,2026-03-30 20:18:51.968563,14.92,70.55957,1010.493,ESP32-LettuVault-01
270,2026-03-30 20:19:01.967531,14.85,70.4209,1010.499,ESP32-LettuVault-01
271,2026-03-30 20:19:11.968075,14.76,69.94043,1010.533,ESP32-LettuVault-01
272,2026-03-30 20:19:21.971992,14.68,69.49219,1010.514,ESP32-LettuVault-01
273,2026-03-30 20:19:31.967880,14.61,69.13965,1010.483,ESP32-LettuVault-01
274,2026-03-30 20:19:41.973876,14.54,68.78613,1010.479,ESP32-LettuVault-01
275,2026-03-30 20:19:51.977293,14.48,68.54883,1010.517,ESP32-LettuVault-01
276,2026-03-30 20:20:01.979891,14.4,68.28613,1010.487,ESP32-LettuVault-01
277,2026-03-30 20:20:11.978795,14.33,68.03516,1010.478,ESP32-LettuVault-01
278,2026-03-30 20:20:21.982242,14.28,67.87891,1010.541,ESP32-LettuVault-01
279,2026-03-30 20:20:31.979409,14.24,67.74805,1010.52,ESP32-LettuVault-01
280,2026-03-30 20:20:41.993884,14.21,67.69727,1010.477,ESP32-LettuVault-01
281,2026-03-30 20:20:51.985055,14.18,67.73828,1010.49,ESP32-LettuVault-01
282,2026-03-30 20:21:01.988743,14.17,67.76953,1010.517,ESP32-LettuVault-01
283,2026-03-30 20:21:11.984568,14.17,67.91797,1010.517,ESP32-LettuVault-01
284,2026-03-30 20:21:21.996304,14.17,68.00977,1010.55,ESP32-LettuVault-01
285,2026-03-30 20:21:31.989159,14.18,68.125,1010.526,ESP32-LettuVault-01
286,2026-03-30 20:21:41.995392,14.2,68.23047,1010.503,ESP32-LettuVault-01
287,2026-03-30 20:21:51.994674,14.22,68.32617,1010.505,ESP32-LettuVault-01
288,2026-03-30 20:22:02.015134,14.24,68.39844,1010.537,ESP32-LettuVault-01
289,2026-03-30 20:22:11.994120,14.27,68.49414,1010.507,ESP32-LettuVault-01
290,2026-03-30 20:22:22.007597,14.31,68.59082,1010.512,ESP32-LettuVault-01
291,2026-03-30 20:22:32.005694,14.34,68.69922,1010.526,ESP32-LettuVault-01
292,2026-03-30 20:22:41.999038,14.39,68.81934,1010.501,ESP32-LettuVault-01
293,2026-03-30 20:22:52.002377,14.43,68.94043,1010.527,ESP32-LettuVault-01
294,2026-03-30 20:23:02.079454,14.5,69.62402,1010.479,ESP32-LettuVault-01
295,2026-03-30 20:23:12.026032,14.62,72.15234,1010.476,ESP32-LettuVault-01
296,2026-03-30 20:23:22.005304,14.78,74.39258,1010.492,ESP32-LettuVault-01
297,2026-03-30 20:23:32.011935,14.93,76.23145,1010.499,ESP32-LettuVault-01
298,2026-03-30 20:23:42.008818,15.1,78.12891,1010.466,ESP32-LettuVault-01
299,2026-03-30 20:23:52.008145,15.27,79.48047,1010.515,ESP32-LettuVault-01
300,2026-03-30 20:24:02.014019,15.45,80.79102,1010.5,ESP32-LettuVault-01
301,2026-03-30 20:24:12.011372,15.62,81.82324,1010.457,ESP32-LettuVault-01
302,2026-03-30 20:24:22.016286,15.95,83.10449,1010.463,ESP32-LettuVault-01
303,2026-03-30 20:24:32.018769,16.07,83.37793,1010.479,ESP32-LettuVault-01
304,2026-03-30 20:24:42.014198,16.2,83.87012,1010.531,ESP32-LettuVault-01
305,2026-03-30 20:24:52.016662,16.34,84.35254,1010.507,ESP32-LettuVault-01
306,2026-03-30 20:25:02.022130,16.47,84.71973,1010.481,ESP32-LettuVault-01
307,2026-03-30 20:25:12.018390,16.6,85.01953,1010.49,ESP32-LettuVault-01
308,2026-03-30 20:25:22.024146,16.73,85.3291,1010.517,ESP32-LettuVault-01
309,2026-03-30 20:25:32.022938,16.86,85.55859,1010.519,ESP32-LettuVault-01
310,2026-03-30 20:25:42.042672,16.98,85.76465,1010.524,ESP32-LettuVault-01
